193247;194830;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
129439;151499;CC_REDES_SOCIAIS_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
136697;108341;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
115867;162496;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
163308;195415;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
176500;105077;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
160515;187848;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
144980;108341;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193073;106034;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182663;106034;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
189192;194830;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
178832;157214;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
178661;105077;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
159743;114870;CC_ITAU_RESOLVE_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
175395;106776;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
197396;195415;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
191945;157214;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
100069;154483;CC_RECLAME_AQUI_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
158955;114870;CC_ITAU_RESOLVE_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
146934;183830;CC_RECLAME_AQUI_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
159989;105077;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
175387;108341;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
116621;114870;CC_CONSUMIDOR_GOV_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
168491;194823;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193071;108341;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193006;162496;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
197673;162496;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
183099;194830;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193024;162496;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182390;194823;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
189194;108341;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193063;157214;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
189195;106034;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
191943;157214;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182662;105077;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
151501;131143;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
183082;157214;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
188512;157214;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182483;106034;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
168575;108341;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182371;106034;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
178786;108341;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
184181;187848;CC_FALE_CONOSCO_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
183084;195415;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
143602;114870;CC_ITAU_RESOLVE_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193183;131143;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
162492;114870;CC_CONSUMIDOR_GOV_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
166345;114870;CC_CONSUMIDOR_GOV_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182661;106776;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
146916;114870;CC_CONSUMIDOR_GOV_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193072;106776;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
159752;131143;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
193396;195415;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
137473;114870;CC_CONSUMIDOR_GOV_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
117799;114870;CC_CONSUMIDOR_GOV_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
162234;131143;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
145399;108341;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
182907;195415;CC_CHAT_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
158886;114870;CC_CONSUMIDOR_GOV_TLP;AGUA_BRANCA_2;SAO_PAULO;TELEPERFORMANCE;CARTAO;Construindo Valor;Cabine UAU;Hora de Sonhar;Campanha de Vendas ;Envelopamento;Campanha de Retenção
